artist_name,album_name,album_release_date,track_name,track_release_date,duration_ms,popularity,danceability,energy,acousticness,instrumentalness,valence,tempo,liveness,loudness,speechiness,audio_type,lyrics_full,lyrics_cleaned,spotify_url
Eraserheads,Aloha Milkyway,12/8/1998,Trip To Jerusalem,23/01/2004,327760,24,0.445,0.623,0.0125,0.0941,0.677,122.696,0.283,-7.067,0.0319,studio,"Open your door, dance on the floor
Hey, what's your name?
Let's play a game, let it begin
Your head will spin, I am the champ
Come see me stomp
It never ends
It never ends
It never ends
Oh, tell me, do you wanna fly?
Fly high way up in the sky
Or maybe you don't even have to try
All you have to do is follow that star
[Chorus]
But when the star doesn't shine
You won't be able to find your way
And the wiseman will still remain
The king of trip to Jerusalem
Sometimes you win, sometimes you fail
Choose holy blood, lose holy grail
Just when you think you've gone so far
You'll find yourself, back to the start
It never ends
It never ends
It never ends
Oh, tell me, do you wanna fly?
Fly high way up in the sky
Or maybe you don't even have to try
All you have to do is follow that star
[Chorus]
But when the star doesn't shine
You won't be able to find your way
There won't be any other chance to be
The king of trip to Jerusalem
The music plays like a heavenly choir
Lovely chairs are there if you get tired
Don't listen to a word he says
He's just trying to distract you
Do your own thing
Stick with what you are
Open your door, dance on the floor
And now at last, just two of us
Only one chair, who will sit there?
Is it the king? Or is it the heir?
It never ends
It never ends
It never ends
Oh, tell me, do you wanna fly?
Fly high way up in the sky
Or maybe you don't even have to try
All you have to do is follow that star
[Chorus]
But when the star doesn't shine
You won't be able to find your way
The only thing that we can do is pray
On a trip to Jerusalem
On a trip to Jerusalem
On a trip to Jerusalem","Open your door, dance on the floor
Hey, what's your name?
Let's play a game, let it begin
Your head will spin, I am the champ
Come see me stomp
It never ends
It never ends
It never ends
Oh, tell me, do you wanna fly?
Fly high way up in the sky
Or maybe you don't even have to try
All you have to do is follow that star

But when the star doesn't shine
You won't be able to find your way
And the wiseman will still remain
The king of trip to Jerusalem
Sometimes you win, sometimes you fail
Choose holy blood, lose holy grail
Just when you think you've gone so far
You'll find yourself, back to the start
It never ends
It never ends
It never ends
Oh, tell me, do you wanna fly?
Fly high way up in the sky
Or maybe you don't even have to try
All you have to do is follow that star

But when the star doesn't shine
You won't be able to find your way
There won't be any other chance to be
The king of trip to Jerusalem
The music plays like a heavenly choir
Lovely chairs are there if you get tired
Don't listen to a word he says
He's just trying to distract you
Do your own thing
Stick with what you are
Open your door, dance on the floor
And now at last, just two of us
Only one chair, who will sit there?
Is it the king? Or is it the heir?
It never ends
It never ends
It never ends
Oh, tell me, do you wanna fly?
Fly high way up in the sky
Or maybe you don't even have to try
All you have to do is follow that star

But when the star doesn't shine
You won't be able to find your way
The only thing that we can do is pray
On a trip to Jerusalem
On a trip to Jerusalem
On a trip to Jerusalem",https://open.spotify.com/track/5QSr9j6TwLjLJJbcCCfBqS
Eraserheads,Aloha Milkyway,12/8/1998,Andalusian Dog,27/11/1998,301760,29,0.352,0.799,0.0146,9.29E-06,0.509,86.655,0.421,-12.934,0.0516,studio,"There's a place in the world
Where the sun don't shine
I've been wanting to take you there
There's a hole in your head
And you feel just fine
There's only so much
That you can bear
You've got the high five high
And the lights down low
You feel that nothing's
Gonna stop you now
Well its so much fun to lose control
So you keep coming back for more
'Cause it feels good
Oh yeah the sparks are flying
And your blood runs cold
Do you believe that happiness is a warm warm gun
Go back to your hole
'Cause you can't rock and roll
Do you believe that you've got no soul?
Well you tried it once
You tried it twice
It tasted better than it did before
Oh you try and try until you die
But you keep coming back for more
And you just can't stop
You close your eyes you touch the skies
You catch a hundred butterflies
You cut to pieces one by one
Yeah you close your eyes you touch the skies
You catch a hundred butterflies
You cut to pieces one by one
Well you tried it once
And you tried it twice
It tasted better than it did before
Well it leaves the strangest taste in your mouth
But you keep coming back for more
And you just can't stop
Yeah you tried it once
You tried it twice
It tasted better than it did before
Well it leaves the strangest taste in your mouth
But you keep coming back for more
And you just can't stop","There's a place in the world
Where the sun don't shine
I've been wanting to take you there
There's a hole in your head
And you feel just fine
There's only so much
That you can bear
You've got the high five high
And the lights down low
You feel that nothing's
Gonna stop you now
Well its so much fun to lose control
So you keep coming back for more
'Cause it feels good
Oh yeah the sparks are flying
And your blood runs cold
Do you believe that happiness is a warm warm gun
Go back to your hole
'Cause you can't rock and roll
Do you believe that you've got no soul?
Well you tried it once
You tried it twice
It tasted better than it did before
Oh you try and try until you die
But you keep coming back for more
And you just can't stop
You close your eyes you touch the skies
You catch a hundred butterflies
You cut to pieces one by one
Yeah you close your eyes you touch the skies
You catch a hundred butterflies
You cut to pieces one by one
Well you tried it once
And you tried it twice
It tasted better than it did before
Well it leaves the strangest taste in your mouth
But you keep coming back for more
And you just can't stop
Yeah you tried it once
You tried it twice
It tasted better than it did before
Well it leaves the strangest taste in your mouth
But you keep coming back for more
And you just can't stop",https://open.spotify.com/track/3jsLWr8uc5M5aZbgwK632s
Eraserheads,Aloha Milkyway,12/8/1998,Hard To Believe,25/03/2022,214000,40,0.492,0.438,0.057,6.91E-06,0.397,83.17,0.31,-11.223,0.0274,studio,"I find it hard to believe
That all the pain that we are
Feeling has some meaning in this world
It's so hard to believe
That everything you see is
Different from the things that you've been told
I wanted life to be this way
Just a little bit of love could mean so much
Oh, please don't take it all away
But with you, Heaven is still close enough to touch
I find it hard to believe
That someone up there is
Waiting with arms open wide and smiling
It's so hard to believe
When someone told me that your
Suffering is what you get for living
I wanted life to be this way
Just a little bit of love could mean so much
Oh, please don't take it all away
But with you, Heaven is still close enough to touch
'Cause your love is still the only thing
That matters in this world
The only thing I can believe
It's so hard to believe
It's so hard to believe
I wanted life to be this way
Just a little bit of love could mean so much
Oh, please don't take it all away
But with you, Heaven is still close enough to touch
'Cause your love is still the only thing
That matters in this world
The only thing I can believe
The only thing I can believe
The only thing I can
Believe","I find it hard to believe
That all the pain that we are
Feeling has some meaning in this world
It's so hard to believe
That everything you see is
Different from the things that you've been told
I wanted life to be this way
Just a little bit of love could mean so much
Oh, please don't take it all away
But with you, Heaven is still close enough to touch
I find it hard to believe
That someone up there is
Waiting with arms open wide and smiling
It's so hard to believe
When someone told me that your
Suffering is what you get for living
I wanted life to be this way
Just a little bit of love could mean so much
Oh, please don't take it all away
But with you, Heaven is still close enough to touch
'Cause your love is still the only thing
That matters in this world
The only thing I can believe
It's so hard to believe
It's so hard to believe
I wanted life to be this way
Just a little bit of love could mean so much
Oh, please don't take it all away
But with you, Heaven is still close enough to touch
'Cause your love is still the only thing
That matters in this world
The only thing I can believe
The only thing I can believe
The only thing I can
Believe",https://open.spotify.com/track/3YiTrKWNORIL0dZe0v2F92
Eraserheads,Aloha Milkyway,12/8/1998,Fruitcake,10/6/2003,300693,37,0.39,0.456,0.512,2.25E-06,0.361,84.202,0.193,-13.608,0.0277,studio,"[Verse 1]
There's a fruitcake for everybody
There's a fruitcake for everyone
There are B-sides to every story
If you decide to have some fun
[Chorus]
Take a bite
It's alright
There's some brandy and star margarine to make it bright
Take a bite
It's alright
A little lovin' and some fruit to bake
Life is a piece of cake
[Verse 2]
It's the season for being happy
But the reason is dead and gone
If the reason for being happy
Takes a backseat when the season's done
[Chorus]
Just take a bite
It's alright
Taste the taste that sent all mothers giggling in sheer delight
Take a bite
It's alright
A little lovin and some fruit to bake
Life is a piece of cake
[Post-Chorus]
Everybody, everywhere, people do you really care?
Christmas time has once again arrived
Everybody, everywhere, people do you really care?
Christmas time has once again arrived
Mistletoe and a little snow
But we don't get it there at fruitcake heights
Mistletoe and a little snow
But we don't get it there at fruitcake heights
[Bridge]
Stars are falling down from heaven
But it's nowhere near our town
Miracles are falling down from heaven
But it's nowhere near our town
[Verse 3]
There's a fruitcake in everybody
There's a fruitcake in everyone
There are B-sides to every story
And that story has just begun
[Chorus]
Just take a bite
It's alright
Taste the taste that sent all mothers giggling in sheer delight
Take a bite
It's alright
A little lovin' is riding all along
She ran away from home","
There's a fruitcake for everybody
There's a fruitcake for everyone
There are B-sides to every story
If you decide to have some fun

Take a bite
It's alright
There's some brandy and star margarine to make it bright
Take a bite
It's alright
A little lovin' and some fruit to bake
Life is a piece of cake

It's the season for being happy
But the reason is dead and gone
If the reason for being happy
Takes a backseat when the season's done

Just take a bite
It's alright
Taste the taste that sent all mothers giggling in sheer delight
Take a bite
It's alright
A little lovin and some fruit to bake
Life is a piece of cake

Everybody, everywhere, people do you really care?
Christmas time has once again arrived
Everybody, everywhere, people do you really care?
Christmas time has once again arrived
Mistletoe and a little snow
But we don't get it there at fruitcake heights
Mistletoe and a little snow
But we don't get it there at fruitcake heights

Stars are falling down from heaven
But it's nowhere near our town
Miracles are falling down from heaven
But it's nowhere near our town

There's a fruitcake in everybody
There's a fruitcake in everyone
There are B-sides to every story
And that story has just begun

Just take a bite
It's alright
Taste the taste that sent all mothers giggling in sheer delight
Take a bite
It's alright
A little lovin' is riding all along
She ran away from home",https://open.spotify.com/track/720V7AnwXjC8IJnSRLokEw
Eraserheads,Aloha Milkyway,12/8/1998,Small Room,11/3/2017,193480,11,0.651,0.785,0.563,0.379,0.298,109.983,0.171,-11.276,0.0529,studio,Not available,Not available,https://open.spotify.com/track/0RSvklKFMHUc7k4mm2nSph
Eraserheads,Aloha Milkyway,12/8/1998,Ambi Dextrose,12/8/1998,293466,13,0.471,0.94,0.0032,0.178,0.494,118.882,0.108,-8.088,0.0514,studio,"I'm riding winds at sonic speed
I'm seeing things you won't believe
I'm lighting torches with a smile
And having donuts for dessert
I'm laughing at the colored wheel
And stealing things that I can steal
I'm painting portraits on the wall
And waiting for the fruit to fall
Well, I talked to my baby on a Saturday night
She said it doesn't matter what is left or what is right
I'm rubbing elbows with my knees
I'm writing books about disease
I'm crying like a little child
'Cause cowgirl tuna makes me wild
I'm laughing at the colored wheel
And stealing things that I can steal
I'm shaking hands with Kris today
I'm smoking salmons anyway
Well, I talked to my baby on a Saturday night
My, my, my, what a beautiful sight
The world is really ugly on the other side
She said it doesn't matter what is wrong or what is right
Aloha-loha, Milky Way!
Aloha-loha, Milky Way!
Aloha-loha, Milky Way!
Aloha-loha, Milky Way!","I'm riding winds at sonic speed
I'm seeing things you won't believe
I'm lighting torches with a smile
And having donuts for dessert
I'm laughing at the colored wheel
And stealing things that I can steal
I'm painting portraits on the wall
And waiting for the fruit to fall
Well, I talked to my baby on a Saturday night
She said it doesn't matter what is left or what is right
I'm rubbing elbows with my knees
I'm writing books about disease
I'm crying like a little child
'Cause cowgirl tuna makes me wild
I'm laughing at the colored wheel
And stealing things that I can steal
I'm shaking hands with Kris today
I'm smoking salmons anyway
Well, I talked to my baby on a Saturday night
My, my, my, what a beautiful sight
The world is really ugly on the other side
She said it doesn't matter what is wrong or what is right
Aloha-loha, Milky Way!
Aloha-loha, Milky Way!
Aloha-loha, Milky Way!
Aloha-loha, Milky Way!",https://open.spotify.com/track/2mFT4SZT3kl0tIJcvPSw53
Eraserheads,Aloha Milkyway,12/8/1998,With A Smile,16/08/2024,278173,67,0.328,0.409,0.382,0,0.461,144.716,0.175,-9.81,0.0328,studio,"[Chorus]
Lift your head, baby, don't be scared
Of the things that could go wrong along the way
You'll get by with a smile
You can't win at everything but you can try
[Verse 1]
Baby, you don't have to worry
'Cause there ain't no need to hurry
No one ever said that there's an easy way
When they're closing all their doors
And they don't want you anymore
It sounds funny but I'll say it anyway
[Chorus]
Girl, I'll stay through the bad times
Even if I have to fetch you everyday
We'll get by with a smile
You can never be too happy in this life
[Verse 2]
'Cause in a world where everybody
Hates a happy ending story
It's a wonder love can make the world go round
But don't let it bring you down
And turn your face into a frown
Get along with a little prayer and a song
[Bridge]
(Too, doo-doo-doo)
Let me hear you sing it
(Too, doo-doo-doo)
[Verse 2]
'Cause in a world where everybody
Hates a happy ending story
It's a wonder love can make the world go round
But don't let it bring you down
And turn your face into a frown
Get along with a little prayer and a song
[Chorus]
Lift your head, baby, don't be scared
Of the things that could go wrong along the way
You'll get by with a smile
So now it's time to kiss away those tears, goodbye
[Outro]
(Too, doo-doo-doo)
Let me hear you sing it
(Too, doo-doo-doo)
With a smile","
Lift your head, baby, don't be scared
Of the things that could go wrong along the way
You'll get by with a smile
You can't win at everything but you can try

Baby, you don't have to worry
'Cause there ain't no need to hurry
No one ever said that there's an easy way
When they're closing all their doors
And they don't want you anymore
It sounds funny but I'll say it anyway

Girl, I'll stay through the bad times
Even if I have to fetch you everyday
We'll get by with a smile
You can never be too happy in this life

'Cause in a world where everybody
Hates a happy ending story
It's a wonder love can make the world go round
But don't let it bring you down
And turn your face into a frown
Get along with a little prayer and a song

(Too, doo-doo-doo)
Let me hear you sing it
(Too, doo-doo-doo)

'Cause in a world where everybody
Hates a happy ending story
It's a wonder love can make the world go round
But don't let it bring you down
And turn your face into a frown
Get along with a little prayer and a song

Lift your head, baby, don't be scared
Of the things that could go wrong along the way
You'll get by with a smile
So now it's time to kiss away those tears, goodbye

(Too, doo-doo-doo)
Let me hear you sing it
(Too, doo-doo-doo)
With a smile",https://open.spotify.com/track/1NopgVCMVhCKIm64tF7auX
Eraserheads,Aloha Milkyway,12/8/1998,Ang Huling El Bimbo,21/12/1995,447333,64,0.524,0.513,0.227,3.07E-06,0.506,178.817,0.264,-11.79,0.0245,studio,"[Verse 1]
Kamukha mo si Paraluman
Nung tayo ay bata pa
At ang galing-galing mong sumayaw
Mapa-boogie man o cha-cha
Ngunit ang paborito
Ay pagsayaw mo nang El Bimbo
Nakakaindak, nakakaaliw
Nakakatindig balahibo
[Pre-Chorus]
Pagka-galing sa eskwela ay dideretso na sa inyo
At buong maghapon ay tinuturuan mo ako
[Chorus]
Magkahawak ang ating kamay
At walang kamalay-malay
Na tinuruan mo ang puso ko
Na umibig ng tunay
[Verse 2]
Naninigas ang aking katawan
'Pag umikot na ang plaka
Patay sa kembot ng beywang mo
At pungay ng 'yong mga mata
Lumiliwanag ang buhay
Habang tayo'y magkaakbay
At dahan-dahang dumudulas ang kamay ko
Sa makinis mong braso, ooh
[Pre-Chorus]
Sana noon pa man ay sinabi na sa iyo
Kahit hindi na uso ay ito lang ang alam ko
[Chorus]
Magkahawak ang ating kamay
At walang kamalay-malay
Na tinuruan mo ang puso ko
Na umibig ng tunay
[Interlude]
La-la-la-la, la-la, la-la, la-la-la
[Verse 3]
Lumipas ang maraming taon
'Di na tayo nagkita
Balita ko'y may anak ka na
Ngunit walang asawa
Tagahugas ka raw ng pinggan sa may Ermita
At isang gabi, nasagasaan
Sa isang madilim na eskenita
[Pre-Chorus]
Lahat ng pangarap ko'y bigla lang natunaw
Sa panaginip na lang pala kita maisasayaw
[Chorus]
Magkahawak ang ating kamay
At walang kamalay-malay
Na tinuruan mo ang puso ko
Na umibig ng tunay
Magkahawak ang ating kamay
At walang kamalay-malay
Na tinuruan mo ang puso ko
Na umibig ng tunay
[Outro]
La-la-la-la, la-la, la-la, la-la-la
La-la-la-la, la-la, la-la, la-la-la","
Kamukha mo si Paraluman
Nung tayo ay bata pa
At ang galing-galing mong sumayaw
Mapa-boogie man o cha-cha
Ngunit ang paborito
Ay pagsayaw mo nang El Bimbo
Nakakaindak, nakakaaliw
Nakakatindig balahibo

Pagka-galing sa eskwela ay dideretso na sa inyo
At buong maghapon ay tinuturuan mo ako

Magkahawak ang ating kamay
At walang kamalay-malay
Na tinuruan mo ang puso ko
Na umibig ng tunay

Naninigas ang aking katawan
'Pag umikot na ang plaka
Patay sa kembot ng beywang mo
At pungay ng 'yong mga mata
Lumiliwanag ang buhay
Habang tayo'y magkaakbay
At dahan-dahang dumudulas ang kamay ko
Sa makinis mong braso, ooh

Sana noon pa man ay sinabi na sa iyo
Kahit hindi na uso ay ito lang ang alam ko

Magkahawak ang ating kamay
At walang kamalay-malay
Na tinuruan mo ang puso ko
Na umibig ng tunay

La-la-la-la, la-la, la-la, la-la-la

Lumipas ang maraming taon
'Di na tayo nagkita
Balita ko'y may anak ka na
Ngunit walang asawa
Tagahugas ka raw ng pinggan sa may Ermita
At isang gabi, nasagasaan
Sa isang madilim na eskenita

Lahat ng pangarap ko'y bigla lang natunaw
Sa panaginip na lang pala kita maisasayaw

Magkahawak ang ating kamay
At walang kamalay-malay
Na tinuruan mo ang puso ko
Na umibig ng tunay
Magkahawak ang ating kamay
At walang kamalay-malay
Na tinuruan mo ang puso ko
Na umibig ng tunay

La-la-la-la, la-la, la-la, la-la-la
La-la-la-la, la-la, la-la, la-la-la",https://open.spotify.com/track/135ggzbjOogZ75IQ0LQi8r
Eraserheads,Fruitcake,6/12/1996,Fruitcake,10/6/2003,300693,37,0.39,0.4,0.378,1.09E-06,0.418,84.048,0.193,-13.608,0.0277,studio,"[Verse 1]
There's a fruitcake for everybody
There's a fruitcake for everyone
There are B-sides to every story
If you decide to have some fun
[Chorus]
Take a bite
It's alright
There's some brandy and star margarine to make it bright
Take a bite
It's alright
A little lovin' and some fruit to bake
Life is a piece of cake
[Verse 2]
It's the season for being happy
But the reason is dead and gone
If the reason for being happy
Takes a backseat when the season's done
[Chorus]
Just take a bite
It's alright
Taste the taste that sent all mothers giggling in sheer delight
Take a bite
It's alright
A little lovin and some fruit to bake
Life is a piece of cake
[Post-Chorus]
Everybody, everywhere, people do you really care?
Christmas time has once again arrived
Everybody, everywhere, people do you really care?
Christmas time has once again arrived
Mistletoe and a little snow
But we don't get it there at fruitcake heights
Mistletoe and a little snow
But we don't get it there at fruitcake heights
[Bridge]
Stars are falling down from heaven
But it's nowhere near our town
Miracles are falling down from heaven
But it's nowhere near our town
[Verse 3]
There's a fruitcake in everybody
There's a fruitcake in everyone
There are B-sides to every story
And that story has just begun
[Chorus]
Just take a bite
It's alright
Taste the taste that sent all mothers giggling in sheer delight
Take a bite
It's alright
A little lovin' is riding all along
She ran away from home","
There's a fruitcake for everybody
There's a fruitcake for everyone
There are B-sides to every story
If you decide to have some fun

Take a bite
It's alright
There's some brandy and star margarine to make it bright
Take a bite
It's alright
A little lovin' and some fruit to bake
Life is a piece of cake

It's the season for being happy
But the reason is dead and gone
If the reason for being happy
Takes a backseat when the season's done

Just take a bite
It's alright
Taste the taste that sent all mothers giggling in sheer delight
Take a bite
It's alright
A little lovin and some fruit to bake
Life is a piece of cake

Everybody, everywhere, people do you really care?
Christmas time has once again arrived
Everybody, everywhere, people do you really care?
Christmas time has once again arrived
Mistletoe and a little snow
But we don't get it there at fruitcake heights
Mistletoe and a little snow
But we don't get it there at fruitcake heights

Stars are falling down from heaven
But it's nowhere near our town
Miracles are falling down from heaven
But it's nowhere near our town

There's a fruitcake in everybody
There's a fruitcake in everyone
There are B-sides to every story
And that story has just begun

Just take a bite
It's alright
Taste the taste that sent all mothers giggling in sheer delight
Take a bite
It's alright
A little lovin' is riding all along
She ran away from home",https://open.spotify.com/track/720V7AnwXjC8IJnSRLokEw
Eraserheads,Fruitcake,6/12/1996,Shadow,8/3/2024,157866,20,0.41,0.292,0.518,1.34E-05,0.199,178.646,0.0826,-16.48,0.0277,studio,"[Verse 1]
Shadow is my friend
He'll be with me
'Til the end
I don't have to
Make amends
Like that river
'Round the bed
He won't let me down
Just chase me around
He won't get on my nerves
If it gets any worse
[Verse 2]
People are so strange
Everybody is deranged
Everytime I try to speak
They don't get it for a week
I'll get out of bed
Sing songs in my head
I'll wait for the sun
To shine on the one
Who never disagrees
And likes everything he sees
Let's go for a ride
The road is long and wide","
Shadow is my friend
He'll be with me
'Til the end
I don't have to
Make amends
Like that river
'Round the bed
He won't let me down
Just chase me around
He won't get on my nerves
If it gets any worse

People are so strange
Everybody is deranged
Everytime I try to speak
They don't get it for a week
I'll get out of bed
Sing songs in my head
I'll wait for the sun
To shine on the one
Who never disagrees
And likes everything he sees
Let's go for a ride
The road is long and wide",https://open.spotify.com/track/0XQJBON0zlZAGjAzqECd3K
Eraserheads,Fruitcake,6/12/1996,Flat Tire,1/1/1973,250066,15,0.431,0.625,0.231,0.000746,0.601,160.073,0.329,-13.349,0.0328,studio,"[Verse 1: Raimund Marasigan]
We left town to look for someone who would listen
To some songs we cooked in our magic kitchen
Change was forbidden, it wasn't clear
Everyone must sing the same old songs every year
[Verse 2: Raimund Marasigan]
Like a spell, the sounds came dancing in our heads
Painting pictures as we slept our souls were fed
In a music box we kept our secret songs
Packed our bags, we took the van and before long
[Chorus: Raimund Marasigan]
Tide shift and slide into another
Like a flat tire twisting fate
An innocent chance
In the destiny dance
Take you down the wizard gates
[Verse 3: Raimund Marasigan]
Never speak to strangers, often I was told
They looked desperately harmless, I felt bold
Sometime later alligator we were friends
Shares some stories, tales of worries, somehow it all blends
[Bridge: Raimund Marasigan]
Everyone seemed all right
Situation stable
Everyone seemed all right
Never turns out to be quite simple
[Refrain: Raimund Marasigan]
We had to get back
We packed the wrong bags in the sack
We had to get back
And she tagged along
[Chorus: Raimund Marasigan]
Tide shift and slide into another
Like a flat tire twisting fate
An innocent chance
In the destiny dance
Take you down the wizard gates
[Refrain: Raimund Marasigan]
We had to get back
We packed the wrong bags in the sack
We had to get back
And she tagged along, she tagged along, she tagged along
[Chorus: Raimund Marasigan]
Tide shift and slide into another
Like a flat tire twisting fate
An innocent chance
In the destiny dance
Take you down the wizard gates
Take you down the wizard gates
Take you down the wizard gates","
We left town to look for someone who would listen
To some songs we cooked in our magic kitchen
Change was forbidden, it wasn't clear
Everyone must sing the same old songs every year

Like a spell, the sounds came dancing in our heads
Painting pictures as we slept our souls were fed
In a music box we kept our secret songs
Packed our bags, we took the van and before long

Tide shift and slide into another
Like a flat tire twisting fate
An innocent chance
In the destiny dance
Take you down the wizard gates

Never speak to strangers, often I was told
They looked desperately harmless, I felt bold
Sometime later alligator we were friends
Shares some stories, tales of worries, somehow it all blends

Everyone seemed all right
Situation stable
Everyone seemed all right
Never turns out to be quite simple

We had to get back
We packed the wrong bags in the sack
We had to get back
And she tagged along

Tide shift and slide into another
Like a flat tire twisting fate
An innocent chance
In the destiny dance
Take you down the wizard gates

We had to get back
We packed the wrong bags in the sack
We had to get back
And she tagged along, she tagged along, she tagged along

Tide shift and slide into another
Like a flat tire twisting fate
An innocent chance
In the destiny dance
Take you down the wizard gates
Take you down the wizard gates
Take you down the wizard gates",https://open.spotify.com/track/0du5majyJyrdhYenAqJGBb
Eraserheads,Fruitcake,6/12/1996,Shadow Boxes Accountants,14/12/1996,62306,15,0.552,0.0464,0.993,0.907,0.353,84.801,0.105,-25.095,0.0579,studio,Lyric element not found,Lyric element not found,https://open.spotify.com/track/5O7MyPsm7fOsOYpPmhZLCj
Eraserheads,Fruitcake,6/12/1996,Gatekeeper,1/1/2004,163266,17,0.619,0.797,0.0354,2.44E-06,0.862,95.101,0.129,-12.103,0.0362,studio,"Gatekeeper, gatekeeper
Please let us in with her
Gatekeeper
I have been here
When this town was born
Secrets I own
To keep I have sworn
If you have none
Then go flee away
Bring me new tidings
And see me some other day
Hid my will, hid my will
Then they return
So soon from their quest
Lost boys of town
Came back with a guest
She was no druid
But if you incite
They have some stories to add
To bobo's delight
Tales so unordinary
Aliens look strange
We'll talk about yuletide
Graft and corruptions
Nuclear gifts exchange
Talk about crime, slime on the great vine
Now I am inclined to let you
Let you in with her
'Cause I'm the gatekeeper
Gatekeeper, gatekeeper
You may come in with her
Gatekeeper","Gatekeeper, gatekeeper
Please let us in with her
Gatekeeper
I have been here
When this town was born
Secrets I own
To keep I have sworn
If you have none
Then go flee away
Bring me new tidings
And see me some other day
Hid my will, hid my will
Then they return
So soon from their quest
Lost boys of town
Came back with a guest
She was no druid
But if you incite
They have some stories to add
To bobo's delight
Tales so unordinary
Aliens look strange
We'll talk about yuletide
Graft and corruptions
Nuclear gifts exchange
Talk about crime, slime on the great vine
Now I am inclined to let you
Let you in with her
'Cause I'm the gatekeeper
Gatekeeper, gatekeeper
You may come in with her
Gatekeeper",https://open.spotify.com/track/5BtSAEDfCXA8cAAutOTTo8
Eraserheads,Fruitcake,6/12/1996,Old Fashioned Christmas Carol,14/12/1996,278826,19,0.56,0.532,0.609,0,0.577,123.984,0.197,-13.052,0.0392,studio,"We are the carol kings
And we'd like to say hello
We're here to sing you every
Little Christmas song we know
So get ready close or open your windows
Take out or hide your money
Honey we don't care
We're here to sing the staples
Old fashioned Christmas carols
Oh, here we go again
Merry Christmas everybody
Happy new year too
Merry Christmas everybody
Happy new year too
We'll sing of chestnuts frosting
On the turtle doves comin' to town
We'll sing of building a snowman
And pretending he's Jackson Browne
Silverbells, silverbells
Silver all the way
What fun it is to give love
On a one horse Christmas day
It doesn't really matter
The former or the latter
Coz all we really wanna say is
Merry Christmas everybody
Happy new year too
Merry Christmas everybody
Happy new year too
Merry merry Christmas everybody
Happy new year too
Merry Christmas everybody
Happy new year too
Come they told me the lord has come
Let earth in heavenly peace
Whispering dope never smoke hope
Will go down in history
History...
We are the carol kings
And we'd like to thank you all
You've been so very kind
We hope that you had a Christmas ball
We really have to go
Coz there's a dozen houses mo'
But next year we'll be knockin' on your door again
And soon we'll all be singin'
The same tune that you're hearin'
Now people let me hear you sing
Merry Christmas everybody
Happy new year too
Merry Christmas everybody
Happy new year too
Merry merry Christmas everybody
Happy new year too
Merry Christmas everybody
Happy new year too
Merry Christmas everybody
Happy new year too","We are the carol kings
And we'd like to say hello
We're here to sing you every
Little Christmas song we know
So get ready close or open your windows
Take out or hide your money
Honey we don't care
We're here to sing the staples
Old fashioned Christmas carols
Oh, here we go again
Merry Christmas everybody
Happy new year too
Merry Christmas everybody
Happy new year too
We'll sing of chestnuts frosting
On the turtle doves comin' to town
We'll sing of building a snowman
And pretending he's Jackson Browne
Silverbells, silverbells
Silver all the way
What fun it is to give love
On a one horse Christmas day
It doesn't really matter
The former or the latter
Coz all we really wanna say is
Merry Christmas everybody
Happy new year too
Merry Christmas everybody
Happy new year too
Merry merry Christmas everybody
Happy new year too
Merry Christmas everybody
Happy new year too
Come they told me the lord has come
Let earth in heavenly peace
Whispering dope never smoke hope
Will go down in history
History...
We are the carol kings
And we'd like to thank you all
You've been so very kind
We hope that you had a Christmas ball
We really have to go
Coz there's a dozen houses mo'
But next year we'll be knockin' on your door again
And soon we'll all be singin'
The same tune that you're hearin'
Now people let me hear you sing
Merry Christmas everybody
Happy new year too
Merry Christmas everybody
Happy new year too
Merry merry Christmas everybody
Happy new year too
Merry Christmas everybody
Happy new year too
Merry Christmas everybody
Happy new year too",https://open.spotify.com/track/2UprLQsSW9PhyqOgIIWFy0
